626,2,30
627,2,30
628,2,30
629,2,30
630,2,30
631,5,35
632,5,35
633,5,35
634,5,35
635,5,35
636,5,35
637,5,35
645,9,40
646,9,40
647,9,40
648,9,40
649,9,40
650,9,40
651,9,40
652,9,40
653,2,30
654,2,30
655,2,30
656,2,30
657,2,30
658,2,30
659,5,30
660,5,30
661,5,30
662,5,30
663,5,30
664,5,30
665,5,30
666,5,40
667,5,40
668,5,40
670,5,40
671,5,40
672,5,40
673,9,35
674,9,35
675,9,35
677,9,35
678,9,35
679,9,35
680,9,40
681,9,40
682,9,40
683,9,40
684,9,40
685,9,40
686,9,40
687,2,30
688,2,30
689,2,30
690,2,30
691,2,30
692,2,30
693,2,30
694,2,30
695,2,30
696,2,30
697,2,30
698,2,30
699,2,30
700,2,30
701,2,30
702,2,30
703,2,30
704,2,30
705,2,30
706,2,30
707,2,30
708,2,30
709,5,30
710,5,30
711,5,30
712,5,30
713,5,30
714,5,30
715,9,35
716,9,35
718,9,35
719,9,35
720,9,35
721,9,35
722,5,40
723,5,40
724,5,40
725,5,40
726,5,40
727,5,40
728,5,40
729,2,30
730,2,30
731,2,30
732,2,30
733,2,30
734,2,30
735,2,30
736,9,35
737,9,35
738,9,35
739,9,35
740,9,35
741,9,35
742,9,35
743,9,40
744,9,40
745,9,40
746,9,40
747,9,40
748,9,40
749,9,40
750,9,40
751,9,40
752,9,40
754,9,40
755,9,40
756,9,40
757,2,30
758,2,30
759,2,30
760,2,30
761,2,30
762,2,30
763,2,30
764,2,20
765,2,20
766,2,20
767,2,20
768,2,20
769,2,20
770,2,20
771,5,35
772,5,35
773,5,35
774,5,35
775,5,35
776,5,35
777,5,35
778,2,25
779,2,25
780,2,25
781,2,25
782,2,25
783,2,25
784,2,25
785,5,35
786,5,35
787,5,35
788,5,35
789,5,35
790,5,35
791,5,35
793,9,35
794,9,35
795,9,35
796,9,35
797,9,35
798,9,35
799,5,35
800,5,35
801,5,35
802,5,35
803,5,35
804,5,35
805,5,35
806,2,20
807,2,20
808,2,20
809,2,20
810,2,20
811,2,20
812,2,20
820,9,20
821,9,20
822,9,20
823,9,20
824,9,20
825,9,20
826,9,20
827,8,30
828,8,30
829,8,30
830,8,30
831,8,30
832,8,30
833,8,30
834,10,35
835,10,35
836,10,35
837,10,35
838,10,35
839,10,35
840,10,35
841,10,45
842,10,45
843,10,45
844,10,45
845,10,45
846,10,45
847,10,45
848,8,30
850,8,30
851,8,30
852,8,30
853,8,30
854,8,30
855,8,30
856,8,30
857,8,30
858,8,30
859,8,30
860,8,30
861,8,30
862,10,35
863,10,35
864,10,35
865,10,35
866,10,35
867,10,35
868,10,35
869,10,40
870,10,40
871,10,40
872,10,40
873,10,40
874,10,40
875,10,40
876,8,30
877,8,30
878,8,30
879,8,30
880,8,30
881,8,30
882,8,30
883,8,30
884,8,30
885,8,30
886,8,30
887,8,30
888,8,30
889,8,30
890,8,30
891,8,30
892,8,30
893,8,30
894,8,30
895,8,30
896,8,30
897,8,30
898,8,30
899,8,30
900,8,30
901,8,30
902,8,30
904,10,30
905,10,30
906,10,30
907,10,30
908,10,30
909,10,30
910,10,30
911,10,50
912,10,50
913,10,50
914,10,50
915,10,50
916,10,50
917,10,50
918,8,30
919,8,30
920,8,30
921,8,30
922,8,30
923,8,30
924,8,30
925,10,45
926,10,45
927,10,45
928,10,45
929,10,45
930,10,45
931,10,45
932,10,40
933,10,40
934,10,40
935,10,40
936,10,40
937,10,40
938,10,40
939,10,30
940,10,30
941,10,30
942,10,30
943,10,30
944,10,30
945,10,30
946,8,30
947,8,30
948,8,30
949,8,30
950,8,30
951,8,30
952,8,30
960,10,35
961,10,35
962,10,35
963,10,35
964,10,35
965,10,35
966,10,35
967,10,40
968,10,40
969,10,40
970,10,40
971,10,40
972,10,40
973,10,40
974,8,30
975,8,30
976,8,30
977,8,30
978,8,30
979,8,30
980,8,30
981,8,30
982,8,30
983,8,30
984,8,30
985,8,30
986,8,30
987,8,30
988,10,45
989,10,45
990,10,45
991,10,45
992,10,45
993,10,45
994,10,45
995,10,50
996,10,50
997,10,50
998,10,50
999,10,50
1000,10,50
1001,10,50
1002,10,30
1003,10,30
1004,10,30
1005,10,30
1006,10,30
1007,10,30
1008,10,30
1009,8,30
1010,8,30
1011,8,30
1012,8,30
1013,8,30
1014,8,30
1015,8,30
1016,8,30
1017,10,30
1018,10,30
1019,10,30
1020,10,30
1022,10,30
1023,8,30
1024,8,30
1025,8,30
1026,8,30
1027,8,30
1028,8,30
1029,8,30
1030,8,30
1031,8,30
1032,8,30
1033,8,30
1034,8,30
1035,8,30
1036,8,30
1037,14,40
1038,14,40
1039,14,40
1040,14,40
1041,14,40
1042,14,40
1043,14,40
1044,12,90
1045,12,90
1046,12,90
1047,12,90
1048,12,90
1049,12,90
1050,12,90
1051,11,30
1052,11,30
1053,11,30
1054,11,30
1055,11,30
1056,11,30
1057,11,30
1058,11,30
1059,11,30
1060,11,30
1061,11,30
1062,11,30
1063,11,30
1064,11,30
1065,13,60
1073,14,50
1074,14,50
1075,14,50
1076,14,50
1077,14,50
1078,14,50
1079,15,30
1080,15,30
1081,15,30
1082,15,30
1083,15,30
1084,15,30
1085,15,30
1086,14,45
1087,14,45
1088,14,45
1089,14,45
1091,14,45
1092,14,45
1093,12,55
1094,12,55
1095,12,55
1096,12,55
1097,12,55
1098,12,55
1099,12,55
1100,13,55
1101,13,55
1103,13,55
1104,13,55
1105,13,55
1106,13,55
1107,13,30
1108,13,30
1109,13,30
1110,13,30
1111,13,30
1112,13,30
1113,13,30
1114,15,40
1115,15,40
1116,15,40
1117,15,40
1118,15,40
1119,15,40
1120,15,40
1121,15,35
1122,15,35
1123,15,35
1124,15,35
1125,15,35
1126,15,35
1127,15,35
1128,15,30
1129,15,30
1130,15,30
1131,15,30
1132,15,30
1133,15,30
1134,15,30
1135,14,30
1136,14,30
1137,14,30
1138,14,30
1139,14,30
1140,14,30
1141,14,30
1142,14,35
1143,14,35
1144,14,35
1145,14,35
1146,14,35
1147,14,35
1148,14,35
1149,13,40
1150,13,40
1151,13,40
1152,13,40
1154,13,40
1155,13,40
1156,12,90
1157,12,90
1158,12,90
1159,12,90
1160,12,90
1161,12,90
1162,12,90
1170,14,45
1171,14,45
1172,14,45
1173,14,45
1174,14,45
1175,14,45
1176,14,45
1177,15,35
1178,15,35
1179,15,35
1180,15,35
1181,15,35
1182,15,35
1183,15,35
1184,15,40
1185,15,40
1186,15,40
1187,15,40
1188,15,40
1189,15,40
1190,15,40
1191,12,70
1192,12,70
1193,12,70
1194,12,70
1195,12,70
1196,12,70
1197,12,70
1198,14,45
1199,14,45
1200,14,45
1201,14,45
1202,14,45
1203,14,45
1204,14,45
1205,13,60
1206,13,60
1207,13,60
1208,13,60
1209,13,60
1211,13,60
1212,12,90
1213,12,90
1214,12,90
1215,12,90
1216,12,90
1217,12,90
1218,12,90
1219,13,60
1220,13,60
1221,13,60
1222,13,60
1223,13,60
1224,13,60
1225,13,60
1226,15,40
1227,15,40
1228,15,40
1229,15,40
1230,15,40
1231,15,40
1232,15,40
1233,12,30
1234,12,30
1235,12,30
1236,12,30
1237,12,30
1238,12,30
1239,12,30
1240,12,30
1241,12,30
1242,12,30
1243,12,30
1244,12,30
1245,12,30
1246,12,30
1248,49,40
1249,49,40
1250,49,40
1251,49,40
1252,49,40
1253,49,40
1254,48,30
1255,48,30
1256,48,30
1257,48,30
1258,48,30
1259,48,30
1260,48,30
1261,48,35
1262,48,35
1263,48,35
1264,48,35
1265,48,35
1266,48,35
1267,48,35
1268,48,35
1269,48,35
1271,48,35
1272,48,35
1273,48,35
1274,48,35
1275,50,90
1276,50,90
1277,50,90
1278,50,90
1279,50,90
1280,50,90
1281,50,90
1282,50,75
1283,50,75
1284,50,75
1285,50,75
1286,50,75
1287,50,75
1288,50,75
1289,49,45
1290,49,45
1291,49,45
1292,49,45
1293,49,45
1294,49,45
1295,49,45
1296,48,30
1297,48,30
1298,48,30
1299,48,30
1300,48,30
1301,48,30
1302,48,30
1310,49,35
1311,49,35
1312,49,35
1313,49,35
1314,49,35
1315,49,35
1316,49,35
1317,50,65
1318,50,65
1319,50,65
1320,50,65
1321,50,65
1322,50,65
1323,50,65
1324,50,30
1325,50,30
1326,50,30
1328,50,30
1329,50,30
1330,50,30
1331,49,40
1332,49,40
1333,49,40
1334,49,40
1335,49,40
1336,49,40
1337,49,40
1338,48,40
1339,48,40
1340,48,40
1341,48,40
1342,48,40
1343,48,40
1344,48,40
1345,47,30
1346,47,30
1347,47,30
1348,47,30
1349,47,30
1350,47,30
1351,47,30
1352,47,30
1353,47,30
1354,47,30
1355,47,30
1356,47,30
1357,47,30
1358,47,30
1359,47,30
1360,47,30
1361,47,30
1362,47,30
1363,47,30
1364,47,30
1365,47,30
1366,48,30
1367,48,30
1368,48,30
1369,48,30
1370,48,30
1371,48,30
1372,48,30
1373,50,100
1374,50,100
1375,50,100
1376,50,100
1377,50,100
1378,50,100
1379,50,100
1380,50,90
1381,50,90
1382,50,90
1383,50,90
1385,50,90
1386,50,90
1387,48,30
1388,48,30
1389,48,30
1391,48,30
1392,48,30
1393,48,30
1394,50,45
1395,50,45
1396,50,45
1397,50,45
1398,50,45
1399,50,45
1400,50,45
1401,49,35
1402,49,35
1403,49,35
1404,49,35
1405,49,35
1406,49,35
1407,49,35
1408,50,70
1409,50,70
1410,50,70
1411,50,70
1412,50,70
1413,50,70
1414,50,70
1415,49,40
1416,49,40
1417,49,40
1418,49,40
1419,49,40
1420,49,40
1421,49,40
1422,50,85
1423,50,85
1424,50,85
1425,50,85
1426,50,85
1427,50,85
1428,50,85
1429,49,40
1430,49,40
1431,49,40
1432,49,40
1433,49,40
1434,49,40
1435,49,40
1436,50,75
1437,50,75
1438,50,75
1439,50,75
1440,50,75
1442,50,75
1443,48,35
1444,48,35
1445,48,35
1446,48,35
1447,48,35
1448,48,35
1449,48,35
1450,48,35
1451,48,35
1452,48,35
1453,48,35
1454,48,35
1455,48,35
1456,48,35
1457,21,30
1458,21,30
1459,21,30
1460,21,30
1461,21,30
1462,21,30
1463,21,30
1464,22,40
1465,22,40
1466,22,40
1468,22,40
1469,22,40
1470,22,40
1471,23,30
1472,23,30
1473,23,30
1474,23,30
1475,23,30
1476,23,30
1477,23,30
1485,25,30
1486,25,30
1487,25,30
1488,25,30
1489,25,30
1490,25,30
1491,25,30
1492,25,30
1493,25,30
1494,25,30
1496,25,30
1497,25,30
1498,25,30
1499,24,75
1500,24,75
1501,24,75
1502,24,75
1503,24,75
1504,24,75
1505,24,75
1506,22,45
1507,22,45
1508,22,45
1509,22,45
1510,22,45
1511,22,45
1512,22,45
1513,23,30
1514,23,30
1515,23,30
1516,23,30
1517,23,30
1518,23,30
1519,23,30
1520,21,30
1521,21,30
1522,21,30
1523,21,30
1524,21,30
1525,21,30
1526,21,30
1527,25,30
1528,25,30
1529,25,30
1530,25,30
1531,25,30
1532,25,30
1533,25,30
1534,24,65
1535,24,65
1536,24,65
1537,24,65
1538,24,65
1539,24,65
1540,24,65
1541,21,30
1542,21,30
1543,21,30
1544,21,30
1545,21,30
1546,21,30
1547,21,30
1548,23,30
1550,23,30
1551,23,30
1552,23,30
1553,23,30
1554,23,30
1555,24,70
1556,24,70
1557,24,70
1558,24,70
1559,24,70
1560,24,70
1561,24,70
1562,24,55
1563,24,55
1564,24,55
1565,24,55
1566,24,55
1567,24,55
1568,24,55
1569,25,30
1570,25,30
1571,25,30
1572,25,30
1573,25,30
1574,25,30
1575,25,30
1576,21,30
1577,21,30
1578,21,30
1579,21,30
1581,21,30
1582,21,30
1583,22,45
1584,22,45
1585,22,45
1586,22,45
1587,22,45
1588,22,45
1589,22,45
1590,23,30
1591,23,30
1592,23,30
1593,23,30
1594,23,30
1595,23,30
1596,23,30
1604,24,75
1605,24,75
1607,24,75
1608,24,75
1609,24,75
1610,24,75
1611,24,30
1612,24,30
1613,24,30
1614,24,30
1615,24,30
1616,24,30
1617,24,30
1618,25,30
1619,25,30
1620,25,30
1621,25,30
1622,25,30
1623,25,30
1624,25,30
1625,21,30
1626,21,30
1627,21,30
1628,21,30
1629,21,30
1630,21,30
1631,21,30
1632,23,30
1633,23,30
1634,23,30
1635,23,30
1636,23,30
1637,23,30
1638,23,30
1639,25,30
1640,25,30
1641,25,30
1642,25,30
1643,25,30
1644,25,30
1645,25,30
1646,24,65
1647,24,65
1648,24,65
1649,24,65
1650,24,65
1651,24,65
1652,24,65
1653,21,30
1654,21,30
1655,21,30
1656,21,30
1658,21,30
1659,21,30
1660,21,30
1661,21,30
1662,21,30
1663,21,30
1664,21,30
1665,21,30
1666,21,30
1667,17,30
1668,17,30
1669,17,30
1670,17,30
1671,17,30
1672,17,30
1673,17,30
1681,18,25
1682,18,25
1683,18,25
1684,18,25
1685,18,25
1686,18,25
1687,18,25
1688,20,45
1689,20,45
1690,20,45
1691,20,45
1692,20,45
1693,20,45
1694,20,45
1695,20,50
1696,20,50
1697,20,50
1698,20,50
1699,20,50
1700,20,50
1701,20,50
1702,16,25
1703,16,25
1704,16,25
1705,16,25
1706,16,25
1707,16,25
1709,16,30
1710,16,30
1711,16,30
1712,16,30
1713,16,30
1714,16,30
1715,16,30
1716,18,25
1717,18,25
1718,18,25
1719,18,25
1720,18,25
1721,18,25
1722,18,25
1723,17,40
1724,17,40
1725,17,40
1726,17,40
1728,17,40
1729,17,40
1730,17,35
1731,17,35
1732,17,35
1733,17,35
1734,17,35
1735,17,35
1736,17,35
1737,19,70
1738,19,70
1739,19,70
1740,19,70
1741,19,70
1742,19,70
1743,19,70
1744,19,75
1745,19,75
1746,19,75
1747,19,75
1748,19,75
1749,19,75
1750,19,75
1751,18,30
1752,18,30
1753,18,30
1754,18,30
1755,18,30
1756,18,30
1757,18,30
1758,20,50
1760,20,50
1761,20,50
1762,20,50
1763,20,50
1764,20,50
1765,18,30
1766,18,30
1767,18,30
1768,18,30
1769,18,30
1770,18,30
1771,18,30
1772,17,35
1773,17,35
1774,17,35
1775,17,35
1776,17,35
1777,17,35
1778,17,35
1779,17,35
1780,17,30
1781,17,30
1782,17,30
1783,17,30
1784,17,30
1785,17,30
1786,16,25
1787,16,25
1788,16,25
1789,16,25
1790,16,25
1791,16,25
1793,19,45
1794,19,45
1795,19,45
1796,19,45
1797,19,45
1798,19,45
1799,19,45
1800,20,25
1801,20,25
1802,20,25
1803,20,25
1804,20,25
1805,20,25
1806,20,25
1808,20,50
1809,20,50
1810,20,50
1811,20,50
1812,20,50
1813,20,50
1814,19,45
1815,19,45
1816,19,45
1817,19,45
1818,19,45
1819,19,45
1820,19,45
1828,17,45
1829,17,45
1830,17,45
1831,17,45
1832,17,45
1833,17,45
1834,17,45
1835,16,30
1836,16,30
1837,16,30
1838,16,30
1839,16,30
1840,16,30
1841,16,30
1842,18,25
1843,18,25
1844,18,25
1845,18,25
1846,18,25
1847,18,25
1848,18,25
1849,20,45
1850,20,45
1851,20,45
1852,20,45
1853,20,45
1854,20,45
1855,20,45
1856,20,50
1857,20,50
1858,20,50
1859,20,50
1860,20,50
1861,20,50
1862,20,50
1863,17,25
1864,17,25
1865,17,25
1866,17,25
1868,17,25
1869,17,25
