DetailID,MeetingID,Price,PaymentDate,PaymentStatus
1,140,55.0000,2020-08-21 21:38:49.000,udana
1,141,75.0000,2020-08-21 21:38:49.000,udana
1,142,75.0000,2020-08-21 21:38:49.000,udana
1,143,75.0000,2020-08-21 21:38:49.000,udana
1,144,75.0000,2020-08-21 21:38:49.000,udana
1,145,75.0000,2020-08-21 21:38:49.000,udana
1,146,75.0000,2020-08-21 21:38:49.000,udana
1,147,75.0000,2020-08-21 21:38:49.000,udana
1,148,150.0000,2020-08-21 21:38:49.000,udana
1,149,150.0000,2020-08-21 21:38:49.000,udana
1,150,150.0000,2020-08-21 21:38:49.000,udana
1,151,150.0000,2020-08-21 21:38:49.000,udana
1,152,150.0000,2020-08-21 21:38:49.000,udana
1,153,150.0000,2020-08-21 21:38:49.000,udana
1,154,150.0000,2020-08-21 21:38:49.000,udana
1,155,180.0000,2020-08-21 21:38:49.000,udana
1,156,180.0000,2020-08-21 21:38:49.000,udana
1,157,180.0000,2020-08-21 21:38:49.000,udana
1,158,180.0000,2020-08-21 21:38:49.000,udana
1,159,180.0000,2020-08-21 21:38:49.000,udana
1,160,180.0000,2020-08-21 21:38:49.000,udana
1,161,180.0000,2020-08-21 21:38:49.000,udana
1,162,140.0000,2020-08-21 21:38:49.000,udana
1,163,140.0000,2020-08-21 21:38:49.000,udana
1,164,140.0000,2020-08-21 21:38:49.000,udana
1,165,140.0000,2020-08-21 21:38:49.000,udana
1,166,140.0000,2020-08-21 21:38:49.000,udana
1,167,140.0000,2020-08-21 21:38:49.000,udana
1,168,140.0000,2020-08-21 21:38:49.000,udana
1,169,55.0000,2020-08-21 21:38:49.000,udana
1,170,55.0000,2020-08-21 21:38:49.000,udana
1,171,55.0000,2020-08-21 21:38:49.000,udana
1,172,55.0000,2020-08-21 21:38:49.000,udana
1,173,55.0000,2020-08-21 21:38:49.000,udana
1,174,55.0000,2020-08-21 21:38:49.000,udana
1,175,55.0000,2020-08-21 21:38:49.000,udana
1,176,115.0000,2020-08-21 21:38:49.000,udana
1,177,115.0000,2020-08-21 21:38:49.000,udana
1,178,115.0000,2020-08-21 21:38:49.000,udana
1,179,115.0000,2020-08-21 21:38:49.000,udana
1,180,115.0000,2020-08-21 21:38:49.000,udana
1,181,115.0000,2020-08-21 21:38:49.000,udana
1,182,115.0000,2020-08-21 21:38:49.000,udana
1,183,85.0000,2020-08-21 21:38:49.000,udana
1,184,85.0000,2020-08-21 21:38:49.000,udana
1,185,85.0000,2020-08-21 21:38:49.000,udana
1,186,85.0000,2020-08-21 21:38:49.000,udana
1,187,85.0000,2020-08-21 21:38:49.000,udana
1,188,85.0000,2020-08-21 21:38:49.000,udana
1,189,85.0000,2020-08-21 21:38:49.000,udana
1,190,180.0000,2020-08-21 21:38:49.000,udana
1,191,180.0000,2020-08-21 21:38:49.000,udana
1,192,180.0000,2020-08-21 21:38:49.000,udana
1,193,180.0000,2020-08-21 21:38:49.000,udana
1,194,180.0000,2020-08-21 21:38:49.000,udana
1,195,180.0000,2020-08-21 21:38:49.000,udana
1,196,180.0000,2020-08-21 21:38:49.000,udana
1,197,150.0000,2020-08-21 21:38:49.000,udana
1,198,150.0000,2020-08-21 21:38:49.000,udana
1,199,150.0000,2020-08-21 21:38:49.000,udana
1,200,150.0000,2020-08-21 21:38:49.000,udana
1,201,150.0000,2020-08-21 21:38:49.000,udana
1,202,150.0000,2020-08-21 21:38:49.000,udana
1,203,150.0000,2020-08-21 21:38:49.000,udana
2,1,125.0000,2020-07-30 10:42:22.000,udana
2,2,125.0000,2020-07-30 10:42:22.000,udana
2,3,125.0000,2020-07-30 10:42:22.000,udana
2,4,125.0000,2020-07-30 10:42:22.000,udana
2,5,125.0000,2020-07-30 10:42:22.000,udana
2,6,125.0000,2020-07-30 10:42:22.000,udana
2,7,125.0000,2020-07-30 10:42:22.000,udana
2,8,170.0000,2020-07-30 10:42:22.000,udana
2,9,170.0000,2020-07-30 10:42:22.000,udana
2,10,170.0000,2020-07-30 10:42:22.000,udana
2,11,170.0000,2020-07-30 10:42:22.000,udana
2,12,170.0000,2020-07-30 10:42:22.000,udana
2,13,170.0000,2020-07-30 10:42:22.000,udana
2,14,170.0000,2020-07-30 10:42:22.000,udana
2,15,90.0000,2020-07-30 10:42:22.000,udana
2,16,90.0000,2020-07-30 10:42:22.000,udana
2,17,90.0000,2020-07-30 10:42:22.000,udana
2,18,90.0000,2020-07-30 10:42:22.000,udana
2,19,90.0000,2020-07-30 10:42:22.000,udana
2,20,90.0000,2020-07-30 10:42:22.000,udana
2,21,90.0000,2020-07-30 10:42:22.000,udana
2,22,90.0000,2020-07-30 10:42:22.000,udana
2,23,90.0000,2020-07-30 10:42:22.000,udana
2,24,90.0000,2020-07-30 10:42:22.000,udana
2,25,90.0000,2020-07-30 10:42:22.000,udana
2,26,90.0000,2020-07-30 10:42:22.000,udana
2,27,90.0000,2020-07-30 10:42:22.000,udana
2,28,90.0000,2020-07-30 10:42:22.000,udana
2,29,85.0000,2020-07-30 10:42:22.000,udana
2,30,85.0000,2020-07-30 10:42:22.000,udana
2,31,85.0000,2020-07-30 10:42:22.000,udana
2,32,85.0000,2020-07-30 10:42:22.000,udana
2,33,85.0000,2020-07-30 10:42:22.000,udana
2,34,85.0000,2020-07-30 10:42:22.000,udana
2,35,85.0000,2020-07-30 10:42:22.000,udana
2,36,150.0000,2020-07-30 10:42:22.000,udana
2,37,150.0000,2020-07-30 10:42:22.000,udana
2,38,150.0000,2020-07-30 10:42:22.000,udana
2,39,150.0000,2020-07-30 10:42:22.000,udana
2,40,150.0000,2020-07-30 10:42:22.000,udana
2,41,150.0000,2020-07-30 10:42:22.000,udana
2,42,150.0000,2020-07-30 10:42:22.000,udana
2,43,170.0000,2020-07-30 10:42:22.000,udana
2,44,170.0000,2020-07-30 10:42:22.000,udana
2,45,170.0000,2020-07-30 10:42:22.000,udana
2,46,170.0000,2020-07-30 10:42:22.000,udana
2,47,170.0000,2020-07-30 10:42:22.000,udana
2,48,170.0000,2020-07-30 10:42:22.000,udana
2,49,170.0000,2020-07-30 10:42:22.000,udana
2,50,60.0000,2020-07-30 10:42:22.000,udana
2,51,60.0000,2020-07-30 10:42:22.000,udana
2,52,60.0000,2020-07-30 10:42:22.000,udana
2,53,60.0000,2020-07-30 10:42:22.000,udana
2,54,60.0000,2020-07-30 10:42:22.000,udana
2,55,60.0000,2020-07-30 10:42:22.000,udana
2,56,60.0000,2020-07-30 10:42:22.000,udana
2,57,75.0000,2020-07-30 10:42:22.000,udana
2,58,75.0000,2020-07-30 10:42:22.000,udana
2,59,75.0000,2020-07-30 10:42:22.000,udana
2,60,75.0000,2020-07-30 10:42:22.000,udana
2,61,75.0000,2020-07-30 10:42:22.000,udana
2,62,75.0000,2020-07-30 10:42:22.000,udana
2,63,75.0000,2020-07-30 10:42:22.000,udana
2,64,145.0000,2020-07-30 10:42:22.000,udana
2,65,145.0000,2020-07-30 10:42:22.000,udana
2,66,145.0000,2020-07-30 10:42:22.000,udana
2,67,145.0000,2020-07-30 10:42:22.000,udana
2,68,145.0000,2020-07-30 10:42:22.000,udana
2,69,145.0000,2020-07-30 10:42:22.000,udana
2,70,145.0000,2020-07-30 10:42:22.000,udana
2,71,75.0000,2020-07-30 10:42:22.000,udana
2,72,75.0000,2020-07-30 10:42:22.000,udana
2,73,75.0000,2020-07-30 10:42:22.000,udana
2,74,75.0000,2020-07-30 10:42:22.000,udana
2,75,75.0000,2020-07-30 10:42:22.000,udana
2,76,75.0000,2020-07-30 10:42:22.000,udana
2,77,75.0000,2020-07-30 10:42:22.000,udana
2,78,115.0000,2020-07-30 10:42:22.000,udana
2,79,115.0000,2020-07-30 10:42:22.000,udana
2,80,115.0000,2020-07-30 10:42:22.000,udana
2,81,115.0000,2020-07-30 10:42:22.000,udana
2,82,115.0000,2020-07-30 10:42:22.000,udana
2,83,115.0000,2020-07-30 10:42:22.000,udana
2,84,115.0000,2020-07-30 10:42:22.000,udana
2,85,170.0000,2020-07-30 10:42:22.000,udana
2,86,170.0000,2020-07-30 10:42:22.000,udana
2,87,170.0000,2020-07-30 10:42:22.000,udana
2,88,170.0000,2020-07-30 10:42:22.000,udana
2,89,170.0000,2020-07-30 10:42:22.000,udana
2,90,170.0000,2020-07-30 10:42:22.000,udana
2,91,170.0000,2020-07-30 10:42:22.000,udana
2,92,150.0000,2020-07-30 10:42:22.000,udana
2,93,150.0000,2020-07-30 10:42:22.000,udana
2,94,150.0000,2020-07-30 10:42:22.000,udana
2,95,150.0000,2020-07-30 10:42:22.000,udana
2,96,150.0000,2020-07-30 10:42:22.000,udana
2,97,150.0000,2020-07-30 10:42:22.000,udana
2,98,150.0000,2020-07-30 10:42:22.000,udana
2,99,185.0000,2020-07-30 10:42:22.000,udana
2,100,185.0000,2020-07-30 10:42:22.000,udana
2,101,185.0000,2020-07-30 10:42:22.000,udana
2,102,185.0000,2020-07-30 10:42:22.000,udana
2,103,185.0000,2020-07-30 10:42:22.000,udana
2,104,185.0000,2020-07-30 10:42:22.000,udana
2,105,185.0000,2020-07-30 10:42:22.000,udana
2,106,170.0000,2020-07-30 10:42:22.000,udana
2,107,170.0000,2020-07-30 10:42:22.000,udana
2,108,170.0000,2020-07-30 10:42:22.000,udana
2,109,170.0000,2020-07-30 10:42:22.000,udana
2,110,170.0000,2020-07-30 10:42:22.000,udana
2,111,170.0000,2020-07-30 10:42:22.000,udana
2,112,170.0000,2020-07-30 10:42:22.000,udana
2,113,195.0000,2020-07-30 10:42:22.000,udana
2,114,195.0000,2020-07-30 10:42:22.000,udana
2,115,195.0000,2020-07-30 10:42:22.000,udana
2,116,195.0000,2020-07-30 10:42:22.000,udana
2,117,195.0000,2020-07-30 10:42:22.000,udana
2,118,195.0000,2020-07-30 10:42:22.000,udana
2,119,195.0000,2020-07-30 10:42:22.000,udana
2,120,55.0000,2020-07-30 10:42:22.000,udana
2,121,55.0000,2020-07-30 10:42:22.000,udana
2,122,55.0000,2020-07-30 10:42:22.000,udana
2,123,55.0000,2020-07-30 10:42:22.000,udana
2,124,55.0000,2020-07-30 10:42:22.000,udana
2,125,55.0000,2020-07-30 10:42:22.000,udana
2,126,55.0000,2020-07-30 10:42:22.000,udana
2,127,140.0000,2020-07-30 10:42:22.000,udana
2,128,140.0000,2020-07-30 10:42:22.000,udana
2,129,140.0000,2020-07-30 10:42:22.000,udana
2,130,140.0000,2020-07-30 10:42:22.000,udana
2,131,140.0000,2020-07-30 10:42:22.000,udana
2,132,140.0000,2020-07-30 10:42:22.000,udana
2,133,140.0000,2020-07-30 10:42:22.000,udana
2,134,55.0000,2020-07-30 10:42:22.000,udana
2,135,55.0000,2020-07-30 10:42:22.000,udana
2,136,55.0000,2020-07-30 10:42:22.000,udana
2,137,55.0000,2020-07-30 10:42:22.000,udana
2,138,55.0000,2020-07-30 10:42:22.000,udana
2,139,55.0000,2020-07-30 10:42:22.000,udana
2,140,55.0000,2020-07-30 10:42:22.000,udana
2,141,75.0000,2020-07-30 10:42:22.000,udana
2,142,75.0000,2020-07-30 10:42:22.000,udana
2,143,75.0000,2020-07-30 10:42:22.000,udana
2,144,75.0000,2020-07-30 10:42:22.000,udana
2,145,75.0000,2020-07-30 10:42:22.000,udana
2,146,75.0000,2020-07-30 10:42:22.000,udana
2,147,75.0000,2020-07-30 10:42:22.000,udana
2,148,150.0000,2020-07-30 10:42:22.000,udana
2,149,150.0000,2020-07-30 10:42:22.000,udana
2,150,150.0000,2020-07-30 10:42:22.000,udana
2,151,150.0000,2020-07-30 10:42:22.000,udana
2,152,150.0000,2020-07-30 10:42:22.000,udana
2,153,150.0000,2020-07-30 10:42:22.000,udana
2,154,150.0000,2020-07-30 10:42:22.000,udana
2,155,180.0000,2020-07-30 10:42:22.000,udana
2,156,180.0000,2020-07-30 10:42:22.000,udana
2,157,180.0000,2020-07-30 10:42:22.000,udana
2,158,180.0000,2020-07-30 10:42:22.000,udana
2,159,180.0000,2020-07-30 10:42:22.000,udana
2,160,180.0000,2020-07-30 10:42:22.000,udana
2,161,180.0000,2020-07-30 10:42:22.000,udana
2,162,140.0000,2020-07-30 10:42:22.000,udana
2,163,140.0000,2020-07-30 10:42:22.000,udana
2,164,140.0000,2020-07-30 10:42:22.000,udana
2,165,140.0000,2020-07-30 10:42:22.000,udana
2,166,140.0000,2020-07-30 10:42:22.000,udana
2,167,140.0000,2020-07-30 10:42:22.000,udana
2,168,140.0000,2020-07-30 10:42:22.000,udana
2,169,55.0000,2020-07-30 10:42:22.000,udana
2,170,55.0000,2020-07-30 10:42:22.000,udana
2,171,55.0000,2020-07-30 10:42:22.000,udana
2,172,55.0000,2020-07-30 10:42:22.000,udana
2,173,55.0000,2020-07-30 10:42:22.000,udana
2,174,55.0000,2020-07-30 10:42:22.000,udana
2,175,55.0000,2020-07-30 10:42:22.000,udana
2,176,115.0000,2020-07-30 10:42:22.000,udana
2,177,115.0000,2020-07-30 10:42:22.000,udana
2,178,115.0000,2020-07-30 10:42:22.000,udana
2,179,115.0000,2020-07-30 10:42:22.000,udana
2,180,115.0000,2020-07-30 10:42:22.000,udana
2,181,115.0000,2020-07-30 10:42:22.000,udana
2,182,115.0000,2020-07-30 10:42:22.000,udana
2,183,85.0000,2020-07-30 10:42:22.000,udana
2,184,85.0000,2020-07-30 10:42:22.000,udana
2,185,85.0000,2020-07-30 10:42:22.000,udana
2,186,85.0000,2020-07-30 10:42:22.000,udana
2,187,85.0000,2020-07-30 10:42:22.000,udana
2,188,85.0000,2020-07-30 10:42:22.000,udana
2,189,85.0000,2020-07-30 10:42:22.000,udana
2,190,180.0000,2020-07-30 10:42:22.000,udana
2,191,180.0000,2020-07-30 10:42:22.000,udana
2,192,180.0000,2020-07-30 10:42:22.000,udana
2,193,180.0000,2020-07-30 10:42:22.000,udana
2,194,180.0000,2020-07-30 10:42:22.000,udana
2,195,180.0000,2020-07-30 10:42:22.000,udana
2,196,180.0000,2020-07-30 10:42:22.000,udana
2,197,150.0000,2020-07-30 10:42:22.000,udana
2,198,150.0000,2020-07-30 10:42:22.000,udana
2,199,150.0000,2020-07-30 10:42:22.000,udana
2,200,150.0000,2020-07-30 10:42:22.000,udana
2,201,150.0000,2020-07-30 10:42:22.000,udana
2,202,150.0000,2020-07-30 10:42:22.000,udana
2,203,150.0000,2020-07-30 10:42:22.000,udana
3,1,125.0000,2020-08-08 17:02:53.000,udana
3,2,125.0000,2020-08-08 17:02:53.000,udana
3,3,125.0000,2020-08-08 17:02:53.000,udana
3,4,125.0000,2020-08-08 17:02:53.000,udana
3,5,125.0000,2020-08-08 17:02:53.000,udana
3,6,125.0000,2020-08-08 17:02:53.000,udana
3,7,125.0000,2020-08-08 17:02:53.000,udana
3,8,170.0000,2020-08-08 17:02:53.000,udana
3,9,170.0000,2020-08-08 17:02:53.000,udana
3,10,170.0000,2020-08-08 17:02:53.000,udana
3,11,170.0000,2020-08-08 17:02:53.000,udana
3,12,170.0000,2020-08-08 17:02:53.000,udana
3,13,170.0000,2020-08-08 17:02:53.000,udana
3,14,170.0000,2020-08-08 17:02:53.000,udana
3,15,90.0000,2020-08-08 17:02:53.000,udana
3,16,90.0000,2020-08-08 17:02:53.000,udana
3,17,90.0000,2020-08-08 17:02:53.000,udana
3,18,90.0000,2020-08-08 17:02:53.000,udana
3,19,90.0000,2020-08-08 17:02:53.000,udana
3,20,90.0000,2020-08-08 17:02:53.000,udana
3,21,90.0000,2020-08-08 17:02:53.000,udana
3,22,90.0000,2020-08-08 17:02:53.000,udana
3,23,90.0000,2020-08-08 17:02:53.000,udana
3,24,90.0000,2020-08-08 17:02:53.000,udana
3,25,90.0000,2020-08-08 17:02:53.000,udana
3,26,90.0000,2020-08-08 17:02:53.000,udana
3,27,90.0000,2020-08-08 17:02:53.000,udana
3,28,90.0000,2020-08-08 17:02:53.000,udana
3,29,85.0000,2020-08-08 17:02:53.000,udana
3,30,85.0000,2020-08-08 17:02:53.000,udana
3,31,85.0000,2020-08-08 17:02:53.000,udana
3,32,85.0000,2020-08-08 17:02:53.000,udana
3,33,85.0000,2020-08-08 17:02:53.000,udana
3,34,85.0000,2020-08-08 17:02:53.000,udana
3,35,85.0000,2020-08-08 17:02:53.000,udana
3,36,150.0000,2020-08-08 17:02:53.000,udana
3,37,150.0000,2020-08-08 17:02:53.000,udana
3,38,150.0000,2020-08-08 17:02:53.000,udana
3,39,150.0000,2020-08-08 17:02:53.000,udana
3,40,150.0000,2020-08-08 17:02:53.000,udana
3,41,150.0000,2020-08-08 17:02:53.000,udana
3,42,150.0000,2020-08-08 17:02:53.000,udana
3,43,170.0000,2020-08-08 17:02:53.000,udana
3,44,170.0000,2020-08-08 17:02:53.000,udana
3,45,170.0000,2020-08-08 17:02:53.000,udana
3,46,170.0000,2020-08-08 17:02:53.000,udana
3,47,170.0000,2020-08-08 17:02:53.000,udana
3,48,170.0000,2020-08-08 17:02:53.000,udana
3,49,170.0000,2020-08-08 17:02:53.000,udana
3,50,60.0000,2020-08-08 17:02:53.000,udana
3,51,60.0000,2020-08-08 17:02:53.000,udana
3,52,60.0000,2020-08-08 17:02:53.000,udana
3,53,60.0000,2020-08-08 17:02:53.000,udana
3,54,60.0000,2020-08-08 17:02:53.000,udana
3,55,60.0000,2020-08-08 17:02:53.000,udana
3,56,60.0000,2020-08-08 17:02:53.000,udana
3,57,75.0000,2020-08-08 17:02:53.000,udana
3,58,75.0000,2020-08-08 17:02:53.000,udana
3,59,75.0000,2020-08-08 17:02:53.000,udana
3,60,75.0000,2020-08-08 17:02:53.000,udana
3,61,75.0000,2020-08-08 17:02:53.000,udana
3,62,75.0000,2020-08-08 17:02:53.000,udana
3,63,75.0000,2020-08-08 17:02:53.000,udana
3,64,145.0000,2020-08-08 17:02:53.000,udana
3,65,145.0000,2020-08-08 17:02:53.000,udana
3,66,145.0000,2020-08-08 17:02:53.000,udana
3,67,145.0000,2020-08-08 17:02:53.000,udana
3,68,145.0000,2020-08-08 17:02:53.000,udana
3,69,145.0000,2020-08-08 17:02:53.000,udana
3,70,145.0000,2020-08-08 17:02:53.000,udana
3,71,75.0000,2020-08-08 17:02:53.000,udana
3,72,75.0000,2020-08-08 17:02:53.000,udana
3,73,75.0000,2020-08-08 17:02:53.000,udana
3,74,75.0000,2020-08-08 17:02:53.000,udana
3,75,75.0000,2020-08-08 17:02:53.000,udana
3,76,75.0000,2020-08-08 17:02:53.000,udana
3,77,75.0000,2020-08-08 17:02:53.000,udana
3,78,115.0000,2020-08-08 17:02:53.000,udana
3,79,115.0000,2020-08-08 17:02:53.000,udana
3,80,115.0000,2020-08-08 17:02:53.000,udana
3,81,115.0000,2020-08-08 17:02:53.000,udana
3,82,115.0000,2020-08-08 17:02:53.000,udana
3,83,115.0000,2020-08-08 17:02:53.000,udana
3,84,115.0000,2020-08-08 17:02:53.000,udana
3,85,170.0000,2020-08-08 17:02:53.000,udana
3,86,170.0000,2020-08-08 17:02:53.000,udana
3,87,170.0000,2020-08-08 17:02:53.000,udana
3,88,170.0000,2020-08-08 17:02:53.000,udana
3,89,170.0000,2020-08-08 17:02:53.000,udana
3,90,170.0000,2020-08-08 17:02:53.000,udana
3,91,170.0000,2020-08-08 17:02:53.000,udana
3,92,150.0000,2020-08-08 17:02:53.000,udana
3,93,150.0000,2020-08-08 17:02:53.000,udana
3,94,150.0000,2020-08-08 17:02:53.000,udana
3,95,150.0000,2020-08-08 17:02:53.000,udana
3,96,150.0000,2020-08-08 17:02:53.000,udana
3,97,150.0000,2020-08-08 17:02:53.000,udana
3,98,150.0000,2020-08-08 17:02:53.000,udana
3,99,185.0000,2020-08-08 17:02:53.000,udana
3,100,185.0000,2020-08-08 17:02:53.000,udana
3,101,185.0000,2020-08-08 17:02:53.000,udana
3,102,185.0000,2020-08-08 17:02:53.000,udana
3,103,185.0000,2020-08-08 17:02:53.000,udana
3,104,185.0000,2020-08-08 17:02:53.000,udana
3,105,185.0000,2020-08-08 17:02:53.000,udana
3,106,170.0000,2020-08-08 17:02:53.000,udana
3,107,170.0000,2020-08-08 17:02:53.000,udana
3,108,170.0000,2020-08-08 17:02:53.000,udana
3,109,170.0000,2020-08-08 17:02:53.000,udana
3,110,170.0000,2020-08-08 17:02:53.000,udana
